gzOd43tI8RjNoo6goMFkwA,35.23163119783095,-97.43282866927868
gmgUTZvSfCFd-hsz-J9TVw,1.381039091929485,103.7301617945308
0VGaXLHlWvMJcE_17k94NA,33.82871026430534,-84.40511518720182
2NmUv7Gd0lepm8Yv4UDDLQ,48.25531190149969,16.44626488526843
SOIfCifVlngJhu09wejRHg,14.52169829487398,-91.41585794605024
2lY1WZ-dK0MVEL93KDvVhA,50.39260607009754,4.445219055640877
d25laZ5siN--L2-TOi8PtQ,-0.3067836578628779,-78.55347499554296
eTHIr9Z_N9Qz_Uc-a5I9Hw,47.21997286600981,39.7236103238478
s2-ZWabv3knbLqFKxbhCHQ,30.87715143943963,-90.64155583979446
LA6edmDoYWWzB4-hYwTyOw,40.77600829166261,30.71882975145708
UAZhr1BjxaExhL50QSnXfw,55.75537504440857,21.69589414583015
JbkKzF9wMPYd7DQJoWxbjw,38.25163744863655,-0.6186524155031851
_hQ_KJ6BwdHNC391jaaFjw,2.478511324051179,103.8096947286439
wdg8VOKGIaxuo9CpuTSLFA,55.74522736223987,-4.169754965106619
PhUTSuRZzFOQJc6qhVgZUQ,53.51657507452101,49.46585724290855
3h3fJxuaLT-wCqDHECoQpA,50.10566248658297,8.971632380818265
bfc44eEWt8IdLRQeAg-PPw,42.12051498445221,-87.76546529512643
pAh8QW4HwojJZ6oNJV-d6A,10.7218708326414,98.87523269577311
C9knFngv7r21t1ESg7-N8w,54.98800129007395,-7.298604831870926
4nOL7f-PBZs-U_JjfX3Yqw,52.27953013273878,8.912672637476426
GWeoIHUxde_G8uqLvP09fQ,9.660074253418442,124.292147561454
hDsIbXhCPu3uxgcQULvfig,45.40987704509292,-75.6809119074554
FZXFsKqK0RUN1KiA6qViLg,45.44719748038498,4.363981020303668
x1o8d2zWxP6fryyU_taI1w,11.28761267355249,77.20223091920236
hI1TJ00vLhOZvulHQz7NNg,47.62621455757524,-122.1876952799608
obgvw6AF8Esfu3H28mvNUA,57.6952117846954,39.77289231766911
JJSo-1fYhDMcbWqomhp79w,16.0613962757579,-93.36773705289697
d9HOZTfc4--OzldDVteEqw,15.02216612094961,120.5742877799162
IA520iCeiYbdr2YrlA-9NA,-3.691568483508408,114.6241219165164
O6fVgiOtXFMEA7O6tLzZjg,45.53998572833068,20.0214192915532
lM0mZoNxyw-TUNTDcXlNVw,-34.5750343302654,150.7547964981522
YfJ1uOlCwqRjNdVDixf4rg,11.55702035088049,104.9007413172767
F7y94S-PwinlSfqdEltPaw,44.20106868235117,-88.45861030095055
TpgQyMD1-rqtKTYejPsflQ,12.77804706926625,77.4751109479103
WCP5Hd8du4u9V87-P1LwBg,37.65026096605003,-97.35830047175138
2euzELPJiaRayFgnyUP-WQ,36.37019999467614,140.4543502147758
Q34j72GFrex0428054_Hcg,14.55179066685055,-90.93999948209184
-BcWmKzkSFQN_wDmyzTh-g,45.40400649370007,8.095688120404978
OKDVydQDJ2FPDAEmCvk9eg,52.5522452346905,-1.82687700120025
zaJDuJGF0dqG6vXgHV1uxg,44.04548005344527,26.61504052332573
TBuwVkchr7a7Damh_Z9CCg,38.61946061073358,-8.086481844076559
DnpnMjer9pdvrXi8giNFyw,46.36551324308964,15.08981701788074
_uU1e25C73WQGN-Fg4MX5g,25.52955139515488,-99.67206936036301
5OM5zOSCzMTU-wEvTppcIg,-26.23424395553466,29.62697242465217
OiLUg-keYr1yK8vQwcPERA,23.30986233662166,120.2958817889869
Q7VT7J1Ho3W2JDwfw4NAEg,52.16831679753195,0.03309526978872424
KmPJ8rUDPg9LGGzGpp78JQ,43.62142580647291,-79.67702954610543
0RjvcyoZruY9zVn851xAfA,16.66056990816517,120.3229215718487
vh_jutWuRxck_MEqgVCgCw,-41.00712585236773,-65.89854244995675
XI5nf8QSEdlYk3I7gsOVGw,58.32781102395238,6.289849966629877
eXu364MiNqWS0dZitGiZRw,35.09499160767028,-106.4928234827961
XP_NhDQje2iEBfYgxtFX3w,41.35713476847467,2.114777019717097
tlOJtV2yvj7gqMXjjcbC2Q,43.02010206056846,-88.0771649097455
nYKftMHRT8kQRj0k61KaHA,49.52203282407117,1.030473828367425
egfbQGSTkSLr6HwLFqbgnQ,14.23599451802975,-91.2256675231355
Lg2vL--POqv2k9TvegPJFg,53.44938323596709,-2.368562590394772
ww6eZIuws0982SUhkQ9gTQ,46.61338056970243,18.84494695633659
pUHtuNNuO0DEkE4LiQYMZQ,41.13415587001816,-80.51904861193997
DKlqVaRLcZsU6WhW-FMP9g,-21.73675268637554,-48.57305823873084
oHNwdE5GTJhFc_m1TyE8rw,14.62341446429558,100.354933333519
rB_o1IFLXQif0U6g0tovag,48.94466596508749,2.695307470216471
V9IQvTDjhNabk5BXDMOHnA,-9.591510855672588,-35.91840066446844
7rabsykhwUJ6YdBU4y80Jw,22.79732485031952,120.2421846563227
o-1iuD7arjZd3sy4TTCJUg,18.38306159092742,-67.20222133903137
yIGgx680tR9VNOG9SR3t1g,47.68406343651335,22.65706485364175
4D3EOrJjGBWVNaevagAjcA,50.60513198056113,11.83472192164018
Vc5pTFDx_dKNugpS6-ToLg,54.66213687049567,-5.670365700725998
q8mjct4ziyGcxb_wVZaMlg,-32.13069552102075,115.8764587987408
ZzCuoh9sp4RoM6q2qTry4Q,-27.43437102006793,-55.86994597853001
pxs0zKIWulVEkA1erZRp7A,42.68848989027134,23.33031130034571
KeMGaGiak-_ErbLgTzyAOA,40.75089846713798,-8.405083194196644
2dcWavhuyAQTYswA2hpeNw,52.0343403175204,0.6623782236229988
tqpX8xRHvflHct4TGBpjvA,32.75529375689781,-97.22594589428112
TVds5HE4v7HBBl_l1QT3jA,34.25077208773104,135.1422533056325
O-PI1v2kTxLqNVXRq6Q1nA,39.28652133562063,-76.49616750100151
elMvKQoI7ioE5Af-zulb9w,47.47817195781733,16.78505585987285
v2bLNIcZAr-3plyEyCowBA,44.06334313056395,-79.46967314097569
_Cz9snBKRXJ2gThXynm-xw,-34.3500641838181,-65.96201083550307
8vfb2L7kFgGDMYYkW3q-OQ,49.03455377661196,5.142406982834865
